transaction_id,description,merchant,amount,date,category
3d3de03a-65aa-40c5-9004-541c12655365,KROGER 390 Williamsmouth GU,Kroger,79.79,2023-09-25T07:32:34.656656,groceries
de15f5b1-8c94-4b29-a7ac-601d2644dfa0,CHEVRON 546 Derrickport AZ,Chevron,21.79,2025-03-30T13:58:43.021085,transportation
32fb8d41-1a8f-4aa9-bd07-0080116fefb7,WALGREENS 319 Berryshire ND,Walgreens,223.85,2024-12-20T03:00:55.067026,health & wellness
6faebbc8-9cf4-4c76-bc76-1051edeb060a,AMAZON.COM 889 Raymondmouth KS,Amazon.com,70.76,2024-11-08T22:47:54.648334,shopping
687e5151-c7bd-49ea-b9b8-2c79bf4470c9,WALMART 138 Danielfurt NY,Walmart,75.22,2023-09-16T02:18:07.511565,shopping
96000595-7d0e-4a8b-94fb-07dfbf89864d,MARRIOTT HOTELS 154 North Deborah MH,Marriott Hotels,77.78,2023-11-06T21:29:32.334155,travel
b54362ac-5a1e-428b-80bb-89c4d5a68288,AT&T 319 Grimesfort AR,AT&T,48.9,2024-03-12T22:45:55.285980,utilities
87d6b083-b77b-4e29-bca4-2c4b95eb5da1,SHELL GAS 877 Joannaberg AK,Shell Gas,143.68,2023-08-26T03:34:15.894430,transportation
23e13c79-3dc2-46e3-a281-ec17823c3993,AMC THEATRES 407 Kevinton FL,AMC Theatres,220.52,2024-12-25T06:39:05.837174,entertainment
078e00f5-5764-420b-8e26-4bcfdccd59b2,WHOLE FOODS 775 North Kristen ND,Whole Foods,218.68,2024-08-09T05:45:38.769172,groceries
a89e1cd2-e5a5-4776-8a3d-0aa0a5a41d22,SUBWAY 962 Port Carolyn UT,Subway,249.74,2025-03-08T09:04:26.498726,dining
84ec7bb3-6a51-4c0b-9d3f-d8dda9589bdf,CVS PHARMACY 285 Mariaburgh WY,CVS Pharmacy,74.11,2023-11-23T23:12:59.801067,health & wellness
7941cf43-0fe0-475b-888e-3621fbad6d08,WHOLE FOODS 856 New Elizabeth AK,Whole Foods,51.58,2024-08-23T19:24:15.650058,groceries
e9c3614f-2583-4b06-80e9-1a3cc4d53e09,CHEVRON 873 Mandyshire UT,Chevron,76.34,2025-03-06T12:35:58.517829,transportation
68283c13-b0df-4163-bec0-adc11b9d2442,EXPEDIA 322 East Eric MT,Expedia,142.02,2024-02-26T14:23:49.346795,travel
ca9c23dc-d4c3-4ac1-bf52-49fff6d39c2e,GEICO 257 Travistown KS,Geico,92.01,2023-08-03T14:50:49.921705,bills
eeb2ce02-d42c-4563-a3b3-fb251b7c105e,WALMART 790 Wolfeton DC,Walmart,230.48,2024-01-15T22:52:09.016555,shopping
f04449d8-4360-4d41-90f1-5d174d41ed42,STATE FARM 454 Alexisville GA,State Farm,96.38,2024-10-16T12:03:59.595256,bills
82ad4056-0042-4650-bfeb-efeb66cbe132,CHIPOTLE 320 Stephenburgh GA,Chipotle,104.34,2023-08-01T23:01:28.153222,dining
5787af1b-e9b0-4fa2-9de2-e0686d7e8772,TICKETMASTER 543 Jonesstad SD,Ticketmaster,35.1,2023-11-11T21:06:43.100640,entertainment
f231486f-13cc-4d01-9010-f9a96f962790,WALMART 911 Harrisonton OK,Walmart,12.65,2025-03-19T07:41:39.544881,shopping
d1b54762-6981-4a39-a202-f33a879fa20c,WALGREENS 159 Pamelaburgh AL,Walgreens,72.8,2024-12-23T12:23:25.193087,health & wellness
dbeb57a5-01e9-4e43-a347-0b24d846bf26,TICKETMASTER 376 Jacksonstad SD,Ticketmaster,171.96,2023-12-18T19:54:34.567456,entertainment
ef064215-f543-4b56-859e-8b54f78faf32,INSTACART 839 Lake Johntown NC,Instacart,180.79,2024-08-20T22:26:48.437563,groceries
91834d6f-6566-4ce9-ae7b-351dd8bf7b3f,ETSY 565 North Darrenton AZ,Etsy,150.56,2025-06-18T22:14:33.522076,shopping
65c82a3a-4549-4d4e-8f13-dacf70085c60,TICKETMASTER 273 New Corey MN,Ticketmaster,149.74,2024-09-13T02:23:44.827989,entertainment
19de6ba7-7c67-41df-9726-39e1de530a62,24 HOUR FITNESS 473 Jennamouth AR,24 Hour Fitness,186.41,2025-07-18T15:16:50.389817,health & wellness
112a331a-0e89-4ac3-8c02-d7af39da0014,STEAM GAMES 674 Wardmouth VT,Steam Games,125.45,2024-11-16T06:14:05.612058,entertainment
00132892-aab9-4097-a646-3ac842d004bd,STEAM GAMES 750 Jamesmouth MI,Steam Games,130.0,2023-09-27T11:19:09.009343,entertainment
f16bb63a-9473-4e8e-b1de-86649146ded5,CLIPPER CARD 542 Lucaschester PR,Clipper Card,111.61,2025-07-16T05:17:23.732806,transportation
a3b74e22-cb86-42f7-80da-27ea44d8f21c,STARBUCKS 774 New Josephtown OH,Starbucks,80.39,2025-03-17T14:31:14.857779,dining
ce7c3900-8bfc-4878-9252-24cfa6ea7ac8,SAFEWAY 261 South Gregory GU,Safeway,194.77,2025-04-05T10:50:31.231653,groceries
e5921f94-9ede-4339-9ace-0dbf3598ca10,MCDONALD'S 803 Turnerbury WY,McDonald's,207.72,2024-06-27T18:15:07.314413,dining
27257a78-695e-4fe2-bf8a-8d6aeaee4057,SOFI STUDENT LOAN 890 West Kyle GU,SoFi Student Loan,58.54,2025-06-22T11:36:39.246828,bills
12aae05a-56e5-496d-9521-e0823d3a8ce9,GEICO 759 East Wendyhaven IA,Geico,27.05,2024-07-15T13:53:57.088489,bills
d2a44a97-9a89-4309-a56f-f4c1054c60ad,UBER 734 Langstad CO,Uber,191.42,2024-05-15T23:25:50.217829,transportation
d467302e-4532-4068-bbce-1f44f857788b,TRADER JOE'S 900 Arianatown OR,Trader Joe's,238.57,2023-10-30T18:07:49.268772,groceries
76b75a53-aa3a-4b1f-872e-ce717f5ad2de,T-MOBILE 357 New Gabriel SC,T-Mobile,75.5,2024-07-12T11:16:46.645400,utilities
3b167694-14fe-4330-9e92-7a4718d1b9ab,STARBUCKS 615 Rhondahaven MI,Starbucks,188.31,2024-03-12T11:49:20.380056,dining
51d4fb12-c22a-41f5-8fba-8f5580d09db5,24 HOUR FITNESS 521 Kimberlychester FL,24 Hour Fitness,84.89,2024-03-29T09:11:38.289245,health & wellness
479dde31-1b03-4e0c-8838-0733044c9512,PG&E 541 South Teresaburgh NM,PG&E,110.99,2024-04-16T19:55:01.764390,utilities
36c1e48c-be8e-4edf-b5b3-6c546daee456,WALGREENS 877 Nicholasborough MH,Walgreens,11.78,2025-04-03T06:12:14.830108,health & wellness
4853e3dd-69a5-4ec3-b047-fd4e1024eece,DELTA 723 Port Stephanie WY,Delta,93.68,2024-11-16T11:01:02.838437,travel
947b123f-6cef-4e02-8c9d-a2be4f101779,SWEETGREEN 819 West Christineburgh WA,Sweetgreen,19.7,2023-11-11T02:40:40.650849,dining
72e9b178-4904-487b-b51c-4c9f7eb8ef45,UNITED AIRLINES 612 Stevensmouth MT,United Airlines,60.02,2023-11-08T20:56:39.092556,travel
4aeba3b8-3e7b-4733-823d-0e58364c6d87,KROGER 778 Masseyfort UT,Kroger,246.2,2025-07-12T02:16:31.130423,groceries
a483dc02-3aea-4e54-b3d2-7683d6b6df13,INSTACART 645 Whiteville MP,Instacart,137.69,2024-02-29T01:45:09.037814,groceries
fde98f38-c1a4-44fc-9beb-abc1f298f771,SALLIE MAE 352 Holtville AS,Sallie Mae,201.54,2025-07-21T05:04:30.321048,bills
038ddfe7-1c2d-44cf-b674-a1e511a8d376,WALGREENS 637 Smithland ME,Walgreens,79.67,2024-06-01T15:33:38.661554,health & wellness
f6efe026-7a96-4f5a-9ff3-1b210bc1c9ee,CHEVRON 650 South Abigail MI,Chevron,215.48,2024-05-03T21:51:34.853545,transportation
3b054937-5ede-4ce8-a19b-d5d9c4834548,BEST BUY 183 Port Kristinbury FL,Best Buy,218.01,2025-05-08T12:14:24.277362,shopping
32a5624f-f9c2-4694-9b80-a4f0d74fdee0,CLIPPER CARD 622 Port Jennifer IN,Clipper Card,210.21,2024-01-31T00:04:08.907063,transportation
1a3c777e-1d1e-43e3-8064-debf9e5ecd2f,DOORDASH 281 Summersberg NV,Doordash,22.3,2025-03-03T17:55:37.325922,dining
b0776cfd-d4ce-48a7-b2c8-c7b61e6aac3e,SWEETGREEN 682 Port Barbara IA,Sweetgreen,43.74,2025-06-09T18:00:10.819776,dining
0042758f-27ab-4b35-8259-5cde2edfb10a,INSTACART 406 Lake Dawnborough NM,Instacart,136.16,2024-05-18T08:11:21.322200,groceries
e39c9f4a-d68a-4464-a020-8990256a744b,WALGREENS 547 Lake Meredith GA,Walgreens,64.61,2023-11-22T21:26:11.534604,health & wellness
00f22a1e-cc7d-4bed-813a-1f467254a07e,T-MOBILE 700 North Sharonbury NH,T-Mobile,57.92,2023-12-17T00:58:01.366337,utilities
0f2b1e6f-577d-4563-9374-cba038501f6d,COMCAST 711 East Justin LA,Comcast,7.28,2024-02-29T04:57:27.380827,utilities
b4ec0f4d-30ac-401d-9936-44686731326d,CLIPPER CARD 512 South Cynthiaberg OR,Clipper Card,132.84,2025-01-25T11:23:42.974378,transportation
fc4679e5-ed0f-4bf5-afd8-257bf5758afc,TRADER JOE'S 845 Lake Arielport MA,Trader Joe's,73.86,2024-02-26T04:46:14.402281,groceries
020fb3ac-1707-43b2-9fa8-8411a87774a9,STATE FARM 565 Carolville TX,State Farm,235.41,2023-10-12T23:07:34.700155,bills
1adac8f6-0406-4812-9da5-63a77aa046f0,DOORDASH 830 Michelletown RI,Doordash,241.14,2024-06-02T10:10:57.390991,dining
ce792079-79ec-44d3-a2f5-a5c0b518302a,SALLIE MAE 124 Brianaside SD,Sallie Mae,6.34,2024-06-20T21:25:33.553457,bills
3b056d97-c9bb-4bcc-820b-7e71bda5935e,ETSY 317 West Evan VA,Etsy,238.2,2025-07-02T09:14:09.244383,shopping
b245fb6c-d9c7-40f7-81ee-73e97a32cbdb,MARRIOTT HOTELS 312 South Susan IA,Marriott Hotels,112.8,2025-04-03T03:04:18.017674,travel
066e8825-5c73-4319-95e8-09629b321c47,TRADER JOE'S 609 Lake Michaelbury NY,Trader Joe's,179.92,2023-09-26T22:42:27.132879,groceries
956cb7f0-ea2d-48f5-94de-e5dfa5589d99,CVS PHARMACY 399 East Stephanie MH,CVS Pharmacy,37.84,2025-05-06T07:36:39.914943,health & wellness
9653646d-718a-4e33-a982-6c24499dea1f,GOOD-RX 614 West Colleen AZ,Good-RX,72.52,2025-07-24T14:53:02.711277,health & wellness
b13eeba7-9956-4298-82b0-fefa828b4e79,CHIPOTLE 455 Kingport NM,Chipotle,127.63,2025-02-10T05:21:03.479392,dining
5482fff6-12ca-4e50-974f-c6f1dbf4d890,STATE FARM 130 North Margaretstad FL,State Farm,141.02,2024-07-22T02:15:00.208530,bills
ec676921-60ca-4ddb-8f92-95414887b1bb,KROGER 135 Michaelside ND,Kroger,72.5,2024-10-19T10:30:36.618448,groceries
4c268902-8eff-40c2-adbb-e5d790c1f061,SAFEWAY 818 East Tiffanyburgh MN,Safeway,153.33,2025-05-23T07:04:26.043899,groceries
eb6626ae-ecfd-428a-a409-b1b539f51680,VERIZON 600 New Jesse WA,Verizon,191.34,2025-02-08T18:40:05.442978,utilities
5f4b27fe-70dc-4a30-b16c-91e95f26518d,MCDONALD'S 623 North Daniel AK,McDonald's,13.4,2023-08-11T15:50:37.205909,dining
b649b43f-5006-4ef2-a845-57e695f7da23,AT&T 660 South Jessica NC,AT&T,217.88,2024-05-22T00:20:27.827632,utilities
6015c2cb-7b69-47f8-9e68-a10746303b07,24 HOUR FITNESS 383 Barbaraville AZ,24 Hour Fitness,186.17,2023-09-11T00:02:41.434037,health & wellness
28a830e4-0fc2-4c92-b940-f92cfb3c147d,MCDONALD'S 155 Bennettchester TX,McDonald's,124.7,2025-01-10T03:00:55.088929,dining
1d948008-9e3f-4a48-b585-fb476159e7f6,GOOD-RX 491 Lake Teresashire UT,Good-RX,243.86,2024-09-07T13:10:03.869587,health & wellness
5b56dbc2-794b-457c-b456-4e676094a75b,DELTA 657 South Anthony WA,Delta,194.7,2025-01-09T20:31:54.989349,travel
0c87d548-dca6-4afa-9195-0a22b568146b,SAFEWAY 593 East Johntown TN,Safeway,177.82,2024-12-31T07:33:48.765372,groceries
b3aff25e-40a4-4ddb-a49d-08c8fd0b9304,SOFI STUDENT LOAN 635 Donaldland AR,SoFi Student Loan,101.06,2024-08-29T09:43:48.331523,bills
bf5090b2-8147-4367-9a53-8c55555196c7,KROGER 611 South Cynthiaview MP,Kroger,243.46,2024-01-02T22:28:24.128731,groceries
b1777d9c-7f19-41fd-a569-7a44ba6bdfdb,SHELL GAS 279 Beckerfurt NY,Shell Gas,26.84,2023-07-30T22:06:45.700552,transportation
95301455-2652-44e5-a6e0-2818e01abc25,CVS PHARMACY 426 Ewington GA,CVS Pharmacy,65.29,2024-04-12T14:52:55.115360,health & wellness
9789d861-df9c-4b79-ab33-fdc61cca10b6,SWEETGREEN 355 Marisatown GU,Sweetgreen,96.62,2024-02-16T20:23:42.017561,dining
0521d419-f045-4e2a-98b4-97dde565bb54,SUBWAY 433 Johnsonhaven MN,Subway,23.65,2024-12-04T07:29:20.121294,dining
7d2334e2-71ac-46f8-a6f9-d92837df90e8,24 HOUR FITNESS 846 East Alvinland MA,24 Hour Fitness,165.01,2024-12-16T00:33:41.109801,health & wellness
37c9fd50-442f-4053-b33a-639bc33b9d02,T-MOBILE 106 Lake David DE,T-Mobile,93.74,2024-08-23T23:14:46.998444,utilities
2a9e8287-6a65-471c-8357-a8aefd07562b,INSTACART 149 Ramirezstad NY,Instacart,109.02,2024-08-17T06:58:00.079246,groceries
dc4e7763-18ca-48c8-878c-2185767830ed,INSTACART 976 Campbellview NC,Instacart,147.2,2025-05-17T23:51:52.322924,groceries
f47f4fa6-af5b-4efd-90b1-c5b7dfaaa7c1,EXPEDIA 208 North Jason OR,Expedia,81.9,2025-02-07T10:48:32.500819,travel
cacaf83d-8b22-44eb-be07-7a54415f9deb,ETSY 144 Thorntonbury NH,Etsy,250.28,2023-11-10T22:03:29.840539,shopping
d427fa37-f8d4-4a06-a97b-5d68ec6baf5d,WALGREENS 749 Scottview NV,Walgreens,90.32,2023-10-15T22:02:18.056722,health & wellness
6400e45f-9d9a-473c-912a-dff2e45c0ed7,SOFI STUDENT LOAN 522 Jessicaland NE,SoFi Student Loan,196.0,2024-08-26T06:29:22.987652,bills
31e3fd1a-e34b-421d-ac04-0f7953d94b41,SPOTIFY 278 Katherineport NH,Spotify,125.57,2024-04-04T10:21:32.225838,entertainment
8686f2dd-6adf-455f-980a-d2689f690d39,GEICO 332 East Samuel MO,Geico,90.08,2025-03-20T06:02:52.231849,bills
38c6250d-8534-476e-a28e-1f32db65788f,STATE FARM 498 North Brian TN,State Farm,212.74,2025-04-09T03:47:48.917803,bills
ed814a3b-16d8-420b-9033-10b059862f6c,GOOD-RX 496 Selenashire GU,Good-RX,211.27,2025-03-19T20:37:37.534330,health & wellness
875cdfd8-0b5a-4942-8886-c9350f0c0487,GOOD-RX 514 Noahmouth NE,Good-RX,170.55,2023-10-16T23:05:12.520295,health & wellness
ee14b4a1-11fb-4202-9493-f6b6b23a709b,CVS PHARMACY 267 South William MH,CVS Pharmacy,103.41,2024-01-03T17:19:55.749652,health & wellness
f1c1b2fd-4f01-45c3-9a9c-5d9c5197d5a6,24 HOUR FITNESS 408 Lake James KS,24 Hour Fitness,75.3,2024-11-11T00:25:01.758190,health & wellness
32157184-1ed5-4f5a-9711-3389a29fb93a,AT&T 408 West Kenneth AZ,AT&T,70.26,2024-09-24T13:44:07.121277,utilities
e369e517-5c8f-45d4-8656-3cc78c6c1e93,STATE FARM 275 Sydneymouth KY,State Farm,65.04,2024-10-10T10:16:31.488270,bills
6c18fc97-ed1f-446a-a5ed-5d73badc1f78,GEICO 397 West Davidville OK,Geico,212.08,2025-06-10T16:03:32.027577,bills
9a7ae692-7eee-425d-be85-774f199d95fc,EXPEDIA 746 Gallaghershire VA,Expedia,84.17,2023-08-01T10:18:41.236918,travel
ef53e561-e037-42f6-87ee-c120dd557099,TARGET 383 Port Rachaelchester VI,Target,116.51,2024-07-24T13:45:20.178869,shopping
efe2a27a-ee54-43bd-8409-d47f045d24bd,SAFEWAY 539 Lindsayside MD,Safeway,183.07,2025-02-10T04:19:06.971960,groceries
dd5a0336-cb2c-434f-88f1-3e413fd4d384,SALLIE MAE 757 Pughstad AK,Sallie Mae,238.01,2024-02-24T23:46:02.379261,bills
86042347-1612-441a-81c4-1b12d33218dd,VERIZON 657 Amyview MI,Verizon,68.26,2025-01-19T21:45:10.938195,utilities
021ed0f6-d967-4d1e-b140-880aff30885e,UBER 897 New Caitlynton KY,Uber,188.92,2024-07-28T00:54:01.974791,transportation
0273de5a-4ec7-4e0e-8c79-7a88a5e58e22,SOFI STUDENT LOAN 291 North Chelsea FM,SoFi Student Loan,6.61,2024-02-15T14:35:25.902959,bills
02cce116-d4e8-4595-a6e3-0f5f25ae5481,SOFI STUDENT LOAN 960 Murrayton NJ,SoFi Student Loan,29.09,2025-02-25T21:14:30.273908,bills
22f65e53-170f-4afe-905a-5a29a56272e4,TICKETMASTER 408 Jacquelineville NC,Ticketmaster,43.9,2024-09-27T01:12:40.203553,entertainment
bdb502cc-41d8-461e-a6a5-3705bd6a3f85,BEST BUY 609 Port Christopherton CT,Best Buy,187.99,2024-07-26T14:26:05.912408,shopping
3e66f6f1-0acd-42c5-a2a2-1668d15fd8bc,INSTACART 619 Gavinhaven NV,Instacart,54.88,2023-08-24T12:01:28.041132,groceries
e77415dd-5b54-42c9-aa57-ba43887f2a2d,TARGET 428 Montgomeryton ND,Target,135.64,2023-12-06T17:37:25.225189,shopping
6d253c5b-2321-411d-b911-471601c2bf26,WALGREENS 188 Davidport MS,Walgreens,44.61,2023-10-02T21:18:34.256574,health & wellness
bbdcca5b-6a24-4f60-9fc8-6405d9caf721,SWEETGREEN 172 East Alishabury PR,Sweetgreen,220.13,2024-05-04T03:47:51.370876,dining
9b30b678-219b-4547-9ce2-a46f22e75d53,AT&T 401 Anthonyville SC,AT&T,61.92,2023-09-07T07:51:23.347334,utilities
412f9acb-d3b0-444b-91e8-29f9ddfa2500,CHEVRON 845 Pierceside NV,Chevron,126.1,2024-06-04T19:00:15.712188,transportation
53dfc50f-2b27-4db4-8cf0-c4e24c23246c,NETFLIX.COM 538 East Oscar UT,Netflix.com,28.82,2023-12-04T17:27:18.831815,entertainment
ef9b4a69-b6d8-49ec-ace5-55468233a306,DOORDASH 524 Jasontown FM,Doordash,174.66,2024-03-12T17:09:01.011473,dining
3f2c58f0-8629-410e-84ed-f65ec307d21a,EXPEDIA 639 Armstrongport IN,Expedia,193.47,2025-07-04T09:38:45.800467,travel
4f2456a9-5bac-4927-9012-06567cf929d4,AIRBNB 826 North Christopher NH,Airbnb,125.39,2024-09-08T03:36:30.957028,travel
c4e50be4-878e-42b3-be75-4690dd8afe0b,DOORDASH 479 Jacobtown NJ,Doordash,91.5,2024-11-19T22:17:50.058461,dining
5c6e02b3-9617-488e-9c0e-eab2d4fac33e,24 HOUR FITNESS 572 Riosburgh WI,24 Hour Fitness,131.37,2024-10-10T15:28:32.401121,health & wellness
1786dc69-a74c-47a5-9805-a43d6210c8f9,CVS PHARMACY 593 Pamelamouth OK,CVS Pharmacy,170.94,2023-12-28T19:18:22.255880,health & wellness
16f65816-6c05-44aa-9dd7-1f4e80e55e2f,TRADER JOE'S 994 North Kristine SC,Trader Joe's,88.47,2025-04-25T04:23:42.901357,groceries
22f3fa99-8db9-4b04-ace8-36003c70cb4c,SAFEWAY 206 Matthewsborough MI,Safeway,212.52,2024-07-17T04:03:35.055432,groceries
269b5b48-af91-4cb8-ab6d-e03d30c18571,AT&T 795 Ayalaborough ME,AT&T,233.38,2024-11-09T12:55:26.608913,utilities
4339ab15-7777-4f0b-9767-8c222a081457,24 HOUR FITNESS 908 Mooreshire AR,24 Hour Fitness,239.91,2025-01-12T00:25:29.689684,health & wellness
8057be96-38ce-4433-984e-e068a56bfd40,AIRBNB 880 Turnerview CA,Airbnb,155.88,2025-02-12T12:45:45.151770,travel
939a869f-dce1-40cf-bd5b-7d6837bf3ad4,STARBUCKS 489 Higginsfort NH,Starbucks,222.18,2023-10-14T10:25:59.791088,dining
643a912f-8e22-44b9-a988-3e605f31b60d,WALGREENS 108 Johnsonview NH,Walgreens,248.98,2023-12-25T21:18:09.887100,health & wellness
b37c9f31-fe67-4f55-a6b8-0ec60ba051e9,WALMART 215 Deannaberg MI,Walmart,184.38,2024-04-05T17:25:03.349317,shopping
c843f4f1-2f7f-43df-a83e-c50c8ccec722,LYFT 370 Rileyborough MS,Lyft,220.26,2025-01-15T06:47:27.340784,transportation
54397a38-8351-4041-af24-81e2327f59ba,AIRBNB 565 Brooksview CT,Airbnb,180.69,2023-12-28T13:13:29.984452,travel
f59ab2d9-8cfe-465f-a9a0-815b214567c6,DELTA 364 Lake Leahhaven MO,Delta,66.79,2024-08-16T00:49:58.230714,travel
578eae04-a99a-41cb-8c2b-607a9e4a45d0,UBER 903 New Bradborough MT,Uber,110.31,2025-01-29T04:35:49.276354,transportation
2fd25016-81ea-4ec6-923c-2b97b7dcbf0d,TRADER JOE'S 913 South Mark WI,Trader Joe's,236.23,2025-02-18T09:42:33.647914,groceries
39b0f884-4965-4f71-9c4e-3d1222d51543,MCDONALD'S 193 Franklinchester MO,McDonald's,194.1,2025-03-17T19:00:30.247933,dining
21cae127-69f5-428d-ad58-6213c2131fa5,TARGET 841 Scottshire HI,Target,141.36,2025-06-01T04:19:16.844962,shopping
0f55f477-a911-4970-bc5d-b9679e6e1df4,WALMART 122 Lake Tracey DC,Walmart,14.91,2025-06-09T16:56:25.003698,shopping
956f00a4-d644-4ed9-aa4c-ea08dea92bcb,24 HOUR FITNESS 352 Harrisberg SD,24 Hour Fitness,40.26,2023-11-11T21:36:50.014799,health & wellness
eb99eacd-c4cf-45e7-9234-a683785cf523,CVS PHARMACY 221 North Jenniferview AR,CVS Pharmacy,18.74,2024-12-02T10:00:10.917031,health & wellness
a174d1f3-822e-424a-a559-e564f6f02fd2,GOOD-RX 431 Davidchester NC,Good-RX,195.58,2025-02-25T07:24:56.330115,health & wellness
8b088071-f80d-41d0-aa5d-facbc67185a4,WALMART 773 Jacksonfurt TN,Walmart,183.38,2024-04-03T11:13:02.532626,shopping
5c745cd6-4650-4dbf-9060-6bc842779f59,WALMART 302 Kingport PA,Walmart,88.57,2024-02-23T20:44:35.105585,shopping
68ac142b-c254-418e-8838-311b0a297a44,SALLIE MAE 917 New Sarah TX,Sallie Mae,180.74,2024-04-28T04:56:13.708709,bills
413221ef-1220-48ba-881d-7ceca878d0d1,MCDONALD'S 249 Jamesfort TN,McDonald's,25.97,2023-10-28T20:21:41.153254,dining
fe39aa89-2743-4891-8b15-85a689e4a82b,STATE FARM 390 Camposberg AL,State Farm,132.05,2024-03-10T19:33:46.685913,bills
54205e12-d8ee-4964-a9d8-2f387e4970ef,AMAZON.COM 765 Stevensborough PA,Amazon.com,226.42,2024-11-07T05:20:37.220486,shopping
895d79e0-9d2d-4b08-8de4-5f030597cb0a,INSTACART 817 Port Wayne FL,Instacart,91.51,2023-12-30T23:28:52.310399,groceries
98b8e490-d545-4863-bac7-f4770eef3454,ZARA 886 Tateton AK,Zara,231.13,2024-05-07T09:17:18.538830,shopping
32ade35b-df80-450d-a72a-2e1647e54def,SAFEWAY 852 Mendozamouth DE,Safeway,165.51,2025-04-29T14:04:04.111781,groceries
13be3cdb-5c12-4986-9729-4021d785f333,PG&E 721 Stevemouth GU,PG&E,167.65,2024-06-04T01:29:17.667665,utilities
0c161be2-3ac9-4872-8af8-50cf1bd475af,ETSY 704 Lauraburgh MN,Etsy,208.91,2024-08-25T19:32:54.168545,shopping
3dfa475c-315c-4198-acc8-647efc376f9c,ETSY 322 Leeport GU,Etsy,36.92,2024-06-10T06:48:45.867373,shopping
8fdd2291-4d03-4f70-a3be-b22d106fb2bf,CVS PHARMACY 993 East James MS,CVS Pharmacy,144.0,2024-04-27T12:50:31.330364,health & wellness
f57c40b8-187a-450f-acbf-e1e1f0e859ac,CHEVRON 226 Jessicahaven ND,Chevron,70.4,2025-04-28T11:27:00.525561,transportation
f9fc7eb3-8123-4c5c-8624-0b31808ca699,UBER 462 East Jacob VI,Uber,226.9,2024-06-16T15:39:39.784032,transportation
cae7a549-a257-4482-9c4b-bf2015adf13b,LYFT 308 West Benjamin FM,Lyft,232.01,2025-06-22T00:11:48.807868,transportation
fd8e9f59-97f8-47fb-8a5c-020d0c997ce8,ETSY 880 Josephport AS,Etsy,241.37,2024-09-18T01:30:45.858445,shopping
b1a5576f-9f09-4d08-842f-18eb812f3b72,SOFI STUDENT LOAN 710 Andersonborough LA,SoFi Student Loan,169.03,2024-09-21T09:02:46.467002,bills
c95a4eb5-e2df-4a72-a76f-a5ef94ae4563,AIRBNB 565 Frederickbury SD,Airbnb,186.94,2023-09-08T02:49:04.936406,travel
da8cf738-2084-4cb8-8ebe-978c9c8b27aa,STATE FARM 916 South Crystal AR,State Farm,56.28,2024-02-15T18:20:58.224083,bills
51f057a6-d785-4410-8670-463d3036e4e2,SPOTIFY 592 Phillipsmouth NV,Spotify,70.78,2024-11-05T00:19:28.235533,entertainment
ca06f3f9-0401-4709-91c8-1a2ae2d8375b,GOOD-RX 795 East Thomas AK,Good-RX,72.95,2024-04-16T17:04:07.763329,health & wellness
779b9955-ffae-4a6d-899e-73fa904b2118,GEICO 723 Parkerstad WA,Geico,188.12,2024-01-12T08:13:41.971606,bills
0c843cd5-d2d9-46a3-8307-281ce726e1be,AMAZON.COM 190 West Meganbury OH,Amazon.com,206.48,2024-04-05T01:08:05.012515,shopping
24f32afd-ee40-4f9b-a9c1-ddd28560f077,NETFLIX.COM 159 Jesusfort TX,Netflix.com,173.56,2024-10-17T07:35:06.650290,entertainment
bf9e9b04-7d5f-4866-9ded-ac6cb637b54b,24 HOUR FITNESS 803 Riverahaven MT,24 Hour Fitness,154.25,2024-07-08T20:26:51.051357,health & wellness
8b5b7404-dedf-4c9c-aa25-cc97d90cb45f,SALLIE MAE 898 East Nancymouth NM,Sallie Mae,65.68,2025-04-02T02:05:11.887583,bills
5290d32b-fc0d-4678-a77a-ea36fdf5ea38,SALLIE MAE 921 Barryberg SD,Sallie Mae,152.26,2025-03-17T20:36:43.241349,bills
9e3d4df0-ba96-404e-9527-24880fee5796,MARRIOTT HOTELS 380 East Michelle VI,Marriott Hotels,229.99,2024-03-24T21:01:47.054427,travel
5f3b8994-ef2e-49b2-a3ad-eea9e7597b1b,SHELL GAS 275 New Katherinebury MN,Shell Gas,51.61,2024-07-10T03:07:20.487668,transportation
908f0563-4568-4253-9800-051acec4859f,TRADER JOE'S 526 East Seanfort NE,Trader Joe's,196.05,2024-03-19T00:39:30.925407,groceries
c94c3057-0a3b-49b0-8850-f862cdd765f0,COMCAST 819 Rileyburgh MP,Comcast,126.88,2023-10-18T17:50:30.538829,utilities
bdf31f7b-a344-45b7-869e-eeeaa9f10068,VERIZON 349 West Kylie GU,Verizon,121.86,2025-07-27T12:30:25.692254,utilities
2ff119d8-1a32-4fdd-a543-c05fcb500f80,MARRIOTT HOTELS 187 Gregoryville SC,Marriott Hotels,98.96,2024-01-15T02:16:01.566996,travel
b66427f6-29c8-4de3-8b30-d1df6af3949c,INSTACART 671 Kennethfort MI,Instacart,85.01,2025-01-03T22:00:21.815510,groceries
83965bef-b400-4318-9526-31ca693a2367,STARBUCKS 461 Gregoryton NV,Starbucks,51.37,2024-03-27T20:41:46.455347,dining
0fd1cb6c-9daf-4247-82df-6098fb128a46,TARGET 783 Tracytown PW,Target,212.27,2024-03-29T07:18:54.762347,shopping
